city,date,fare,ride_id
Yolandafurt,8/4/16 23:06,36.08,9895622307900
Port Martinberg,4/3/16 12:48,37.88,4962531926258
Rodriguezburgh,3/11/16 11:58,42.88,9130331181244
South Louis,9/5/16 5:03,4.23,8839515131785
Pamelahaven,4/23/16 9:33,37.55,7632486767202
West Brittanyton,1/6/16 4:35,8.81,7136420965025
West Sydneyhaven,2/24/16 6:48,42.96,52775545231
South Louis,6/25/16 8:50,20.24,6055268563532
South Louis,5/16/16 9:42,18.15,8391398161414
New Maryport,7/1/16 10:14,27.13,382199011501
Kellershire,7/27/16 23:00,43.87,4038581497311
New Christine,7/16/16 4:10,22.62,2709317524893
Davistown,4/11/16 20:10,17.32,8393410447872
New Aaron,5/11/16 23:11,41.39,6357669957577
Nguyenbury,1/23/16 11:39,39.29,2341137532544
Eriktown,10/1/16 16:31,14.5,5347678591955
Sandymouth,4/25/16 17:56,23.89,2912261745379
Aprilchester,5/16/16 2:36,18.11,5417062924680
Alvarezhaven,9/19/16 16:01,27.51,6282665852239
Alvarezhaven,5/16/16 15:33,6.45,8939751998750
Torresshire,9/23/16 14:32,41.2,4024780961494
Kellershire,5/26/16 2:37,20.39,1880098130006
Jacobfort,6/4/16 22:31,37.38,906007537108
Edwardsbury,7/19/16 20:04,13.27,3571086569028
Antoniomouth,5/5/16 18:12,14.46,7446807041342
Nguyenbury,1/27/16 7:00,22.38,7425425924510
Lake Jeffreyland,4/13/16 21:40,22.48,3582852745980
East Douglas,8/1/16 1:21,28.37,4589100972654
Kimberlychester,11/24/16 8:36,12.55,558100056378
Williamshire,10/24/16 22:12,39.6,3882385067550
Port Martinberg,3/29/16 2:03,16,2860657960977
West Peter,8/25/16 12:03,41.98,8601849653888
Kellershire,11/20/16 16:46,22.01,4367913867547
Aprilchester,8/17/16 21:24,14.39,4490937531153
East Erin,5/18/16 20:48,12.13,1266215264012
Port Johnstad,11/1/16 20:52,41.09,9067296393743
South Bryanstad,9/16/16 9:02,25.82,5264899878521
Lake Jennaton,9/3/16 7:14,8.89,6023947302499
New Aaron,6/27/16 11:28,37.02,5355985559469
Lisatown,4/13/16 10:09,12.2,6017161751300
South Louis,7/15/16 7:48,24.84,4997876249830
Alvarezhaven,1/27/16 10:38,6.72,6152998520191
West Jefferyfurt,7/23/16 13:10,24.4,6114053475907
West Jefferyfurt,2/3/16 0:54,5.8,4393925880724
Stewartview,10/10/16 6:20,13.9,4005866140934
West Brittanyton,7/7/16 13:33,24.27,9330634223713
Spencertown,11/22/16 10:05,4.79,2729162668443
New Jeffrey,9/22/16 23:52,21.44,8763732577685
New Aaron,9/30/16 9:45,35.26,4769926083028
South Bryanstad,11/16/16 22:51,13.58,3696811450171
Davidtown,4/12/16 21:45,30.19,9023918750752
Prattfurt,8/5/16 20:08,32.12,4506575381521
West Alexis,11/6/16 19:02,29.01,4924471900019
Sarabury,4/6/16 21:02,7.14,6096364843852
Antoniomouth,3/9/16 8:07,31.2,1712057358094
West Brandy,3/23/16 7:35,38.48,1506716802765
Fosterside,12/4/16 21:31,21.49,5128740240083
South Louis,11/22/16 15:34,35.27,3627438789238
Eriktown,9/6/16 7:01,41.11,8990582387342
Alvarezhaven,7/4/16 4:28,33.31,306054352684
New David,5/25/16 7:40,24.32,7741295871755
Kimberlychester,11/19/16 9:53,25.99,149474167977
Lisatown,8/7/16 23:07,15.09,6098402365128
East Erin,4/30/16 11:04,9.34,6037776836315
Port James,12/4/16 6:16,15.77,2259499336994
New Samanthaside,6/5/16 14:36,39.38,3647873452658
Port Alexandria,7/29/16 9:30,24.86,2962960319234
Lake Brenda,8/26/16 3:07,20.97,5231983896020
Campbellport,3/2/16 9:59,41.53,5956974893832
Rodriguezview,1/28/16 6:54,28.01,2553550911701
New Brandonborough,5/21/16 12:30,27.03,5950100513601
Port Jose,6/16/16 0:12,49.23,5244063123954
West Paulport,10/1/16 0:42,32.71,1539208688431
West Tony,9/18/16 10:26,23.83,2029581191356
North Tara,11/23/16 7:44,31.8,921596947671
West Tony,8/27/16 8:35,27.11,6369211091172
Campbellport,3/30/16 5:26,47.2,3822028879041
South Shannonborough,2/11/16 19:51,13.52,3795802163318
North Tara,11/14/16 17:35,20.8,1029835833712
Thomastown,6/16/16 18:15,21.39,1987163423763
South Shannonborough,3/20/16 15:01,19.89,3845871211684
South Gracechester,4/14/16 10:02,48.86,1957278032099
Jeffreyton,11/10/16 22:40,19.64,7108882723871
New Jessicamouth,1/9/16 9:30,18.95,2895933324303
Clarkstad,7/15/16 16:34,44.96,5858467951626
New Jessicamouth,11/3/16 10:35,38.79,740553329134
Johnland,6/10/16 14:01,15.35,6010029428604
West Tony,1/28/16 21:44,39.15,1038754510925
Rodriguezview,10/16/16 0:30,26.03,1287910457837
New Samanthaside,7/12/16 21:06,36.77,514782728712
Kyleton,1/22/16 12:02,30.96,8748468059988
Johnland,7/20/16 0:13,39.87,6430495308819
Anitamouth,1/3/16 16:21,43.54,2473012019465
Port Alexandria,11/14/16 9:13,13.62,5294797879566
Port Michelleview,3/7/16 8:29,39.84,3865985959715
Jeffreyton,8/29/16 19:38,40.59,8074321661518
New Samanthaside,9/1/16 16:40,25.63,3618969452159
New Lynn,4/26/16 13:23,25.08,7939436769904
Paulfort,6/16/16 6:23,26.42,457880464635
Lake Brenda,3/23/16 2:36,17.03,5828512638444
West Pamelaborough,6/5/16 11:12,15.28,1222008498286
Port James,5/16/16 21:25,26.26,4051110168629
Port James,1/4/16 22:46,20.25,3994763896598
West Pamelaborough,11/11/16 17:09,35.66,8866001802935
Kyleton,3/25/16 4:31,42.69,4236972438480
Port James,1/27/16 19:25,21.86,2433830274897
East Jenniferchester,1/30/16 9:35,22.29,8495395457867
Carrollbury,5/9/16 3:12,25,485795568537
Webstertown,5/9/16 12:29,26.06,848495615756
Conwaymouth,10/14/16 3:11,46.57,772729607555
Conwaymouth,9/29/16 22:24,43.1,392080056948
New Samanthaside,8/17/16 19:09,28.05,3545873204669
Jasonfort,11/6/16 9:45,29.92,7780702340033
Port James,5/30/16 15:35,38.05,424462809740
New Brandonborough,4/26/16 19:15,27.95,7273596757686
West Evan,8/9/16 2:20,39.26,2350874801479
Webstertown,10/14/16 2:13,46.43,5706208902485
New Jessicamouth,10/16/16 15:52,44.09,3992141200784
Paulfort,1/7/16 5:55,43.87,1010359511088
Jeffreyton,10/24/16 6:36,27.55,5013373885070
New Samanthaside,5/19/16 15:25,49.72,7380786579345
Sarahview,1/24/16 1:34,21.42,4350977208586
South Jennifer,10/5/16 12:22,39.24,1148273096494
Thomastown,11/12/16 23:53,34.85,8529093151861
South Jennifer,11/7/16 5:30,18.97,2871370237024
Floresberg,7/3/16 11:24,18.21,4098574795183
New Jessicamouth,9/15/16 12:09,26.41,8459455899004
Williamchester,8/28/16 17:40,30.72,8203822920323
West Pamelaborough,2/27/16 18:49,44.51,3199484646495
West Tony,4/30/16 22:02,19.88,606026211071
Williamchester,9/10/16 19:11,41.04,4383983578923
Johnland,5/27/16 16:22,25.94,3155411343394
Port Jose,4/22/16 8:46,19.74,950684475611
New Lynn,5/21/16 4:28,18.32,407937529572
Port Michelleview,9/13/16 10:15,15.77,2906114536788
Martinmouth,10/1/16 16:59,15.78,7253951228785
New Samanthaside,5/22/16 4:11,33.72,7639215386925
Rodriguezview,5/21/16 2:13,44.16,4218436943945
Johnland,9/20/16 10:51,31.94,4796950441388
New Brandonborough,8/21/16 17:10,47.12,354052933497
Jeffreyton,7/15/16 12:47,33.16,9369949433920
Webstertown,2/7/16 20:42,48.44,8381556183648
Johnland,7/23/16 20:37,24.86,8890795921633
Port James,6/5/16 2:06,14.67,9583600979958
Sarahview,9/27/16 14:09,30.98,3354457528400
Thomastown,8/28/16 5:02,12.33,276829037576
Kyleton,3/8/16 1:12,35.19,2681798433010
South Jennifer,6/29/16 13:25,12.45,2425173624774
Lake Brenda,4/10/16 6:47,46.13,7673158091683
North Tara,9/18/16 4:02,14.46,4928625444060
Jeffreyton,7/5/16 19:18,28.63,456736587870
New Samanthaside,9/4/16 1:09,46.22,7969279660182
Lake Brenda,4/4/16 10:48,15,1887155538379
Port Jose,8/31/16 16:10,43.44,306580935122
Clarkstad,6/20/16 22:14,15.69,8071737640007
Port Guytown,5/23/16 23:19,23.37,2895832299221
West Evan,4/5/16 16:12,12.92,2977589133604
Thomastown,4/24/16 11:36,13.48,6397734718122
Port Guytown,8/17/16 5:04,24.07,4324667745620
East Jenniferchester,4/22/16 0:41,37.62,6197422878141
Port Michelleview,6/10/16 15:07,22.27,3653689097044
New Cindyborough,9/25/16 16:34,35.8,3880166548267
South Shannonborough,11/25/16 17:40,25.58,7061878883457
Thomastown,9/26/16 6:29,18.97,85030914220
East Jenniferchester,6/13/16 19:28,15.6,5582773710232
Port Alexandria,8/16/16 17:42,47.71,3640372608991
Johnland,3/13/16 20:41,31.01,7266309914360
Port Guytown,11/1/16 15:12,24.69,5729585363571
South Gracechester,10/9/16 20:53,38.01,9533525908489
New Cindyborough,8/18/16 13:22,25.48,7847736737731
Sarahview,8/15/16 8:03,48.07,7858530738749
New Cindyborough,4/16/16 8:49,31.24,726573408301
South Shannonborough,7/17/16 18:36,14.33,6590368382510
Anitamouth,6/1/16 22:47,27.44,1552303233665
East Jenniferchester,7/14/16 15:33,34.73,4810430377667
New Lynn,8/19/16 22:01,34.17,6163833223610
South Jennifer,6/6/16 19:55,17.89,8537426876183
West Paulport,7/14/16 14:16,42.78,3126498704132
New Lynn,11/27/16 22:50,29.71,4205314056255
Kyleton,11/8/16 20:18,22.28,249199309598
Port Jose,6/6/16 6:13,27.74,5015660682102
Port Guytown,9/19/16 12:07,46.84,2930116010731
Port Michelleview,6/15/16 2:16,26.18,4446640562892
Campbellport,11/17/16 7:00,24.17,9077149378919
Paulfort,5/22/16 13:33,39.37,5353210611708
West Evan,7/25/16 18:46,40.65,6288459692067
South Jennifer,7/25/16 8:16,45.26,3555066079707
Port Guytown,4/19/16 23:46,24.2,7878066980306
New Michelleberg,11/17/16 19:04,27.33,4786622689927
Rodriguezview,11/26/16 16:39,25.1,7213759774495
East Jenniferchester,11/21/16 17:26,39.17,9394274730970
Williamchester,5/6/16 2:59,31.91,5362699747075
Rodriguezview,8/25/16 9:46,36.38,2499929698661
Thomastown,2/3/16 6:17,41.24,4015619225467
New Lynn,8/30/16 13:21,25.79,5191872296419
Kyleton,9/23/16 20:14,33.83,1461082145741
South Shannonborough,11/25/16 4:23,44.67,235371347427
Port James,1/5/16 5:44,26.3,4033584825314
Port Jose,3/23/16 8:35,35.35,4835653759472
West Evan,1/10/16 9:49,40.85,8256782275378
Campbellport,6/15/16 20:20,46.98,6390609717763
Kyleton,11/20/16 8:43,24.84,671093638632
Port Alexandria,1/9/16 6:20,17.09,6414632699046
Webstertown,5/8/16 9:30,12.17,9397777219034
Clarkstad,8/14/16 21:01,34.01,4180626937976
Jeffreyton,6/30/16 13:38,29,9608406536911
South Jennifer,11/23/16 17:09,25.01,6986989902594
Kyleton,6/29/16 22:54,40.12,2118760201266
Paulfort,7/24/16 14:55,29.91,150411814694
North Tara,8/10/16 1:31,26.76,1966267269736
Jasonfort,4/13/16 11:32,38.57,9211220548390
Johnland,11/21/16 0:48,42.16,4680224996936
Clarkstad,6/23/16 10:01,18.12,8618074281922
West Pamelaborough,2/6/16 20:38,45,7116322157575
Rodriguezview,1/30/16 5:13,16.08,5896683170001
North Tracyfort,5/7/16 11:43,19.69,4573622856127
Port James,4/24/16 17:14,22.79,4853299324427
Floresberg,2/27/16 21:59,46.02,669238029346
Jeffreyton,7/16/16 13:08,49.34,9077353760081
West Paulport,2/16/16 2:32,15.82,4212374850877
Port Guytown,3/7/16 10:07,26.48,9572799894722
Rodriguezview,1/15/16 23:03,34.6,7242571684880
West Tony,5/25/16 6:30,16.12,7605115191082
Port Guytown,7/9/16 13:57,39.84,9141056397087
Kyleton,1/10/16 22:38,29.23,5189958330782
North Tracyfort,9/21/16 1:28,40.54,2577864807420
Port Jose,1/8/16 17:03,44.39,7718912986888
West Tony,1/24/16 2:58,24.34,8755639016046
Jeffreyton,3/21/16 10:00,42.94,6080403204711
Johnland,10/29/16 11:10,48.46,9112825944047
Conwaymouth,4/14/16 11:33,15.59,3955373212352
West Paulport,11/11/16 12:05,32.18,4534167022149
Martinmouth,9/13/16 5:50,39.92,155794037869
Port Jose,11/12/16 21:20,22.23,5186267317558
Tiffanyton,3/18/16 22:23,27.56,9111212410554
Anitamouth,1/29/16 20:03,41.74,4547643471379
New Michelleberg,6/21/16 15:52,31.77,2821566079327
Thomastown,10/28/16 20:46,48.63,4794095403216
Martinmouth,11/7/16 0:57,24.76,2090749775206
New Cindyborough,5/29/16 2:25,48.76,8949387752145
Floresberg,1/25/16 0:12,37.13,949364469163
East Jenniferchester,1/9/16 8:16,19.43,3140536371209
West Pamelaborough,11/15/16 4:57,39.43,9917671288754
Port Alexandria,5/11/16 17:15,38.47,7189369952182
New Samanthaside,4/17/16 15:18,22.32,617327795375
West Tony,5/16/16 7:56,21.18,4405297556074
Kyleton,7/30/16 17:11,35.13,2764828683026
Port James,4/2/16 8:25,32.73,5462893938573
Conwaymouth,2/2/16 5:02,33.01,5967628978263
North Tracyfort,11/24/16 21:37,24.57,2537949312003
West Paulport,6/16/16 9:17,25.54,2292878802291
Jasonfort,10/15/16 3:31,21.43,5373940569247
Sarahview,1/19/16 13:53,43.51,5710760111353
Johnland,2/4/16 17:52,15.91,1874282123271
Port Alexandria,10/13/16 3:59,33.28,1052173055744
Port Alexandria,9/30/16 6:44,21.51,4852023321121
Sarahview,8/29/16 20:57,19.14,9524692301111
Floresberg,4/16/16 6:43,37.54,1700159036187
Kyleton,4/18/16 23:04,45.73,4804713241981
Lake Brenda,4/4/16 15:00,43.37,9969031014367
New Brandonborough,4/18/16 15:33,36.79,4705955883246
New Lynn,6/14/16 20:08,37.84,3819903517457
West Pamelaborough,1/14/16 10:14,28.57,1476721533971
Port Michelleview,6/15/16 9:49,15.86,5824224992980
Jasonfort,9/19/16 16:12,47.02,8675079475534
West Evan,10/12/16 3:10,14.71,9922952516174
Webstertown,6/29/16 21:08,38.73,5511135048218
New Brandonborough,3/6/16 19:39,45.81,7875186572053
West Pamelaborough,3/16/16 1:34,15.15,1720905556820
Conwaymouth,6/1/16 5:46,12.72,3515642488408
Carrollbury,6/9/16 5:04,49.47,617204620844
West Evan,7/18/16 15:02,12.64,5273569127197
New Brandonborough,9/3/16 15:42,29.58,5251620933413
Johnland,4/26/16 2:04,44.69,5845918134639
Port James,6/10/16 7:17,44.75,727817561646
Jasonfort,5/10/16 11:11,26.6,7210392911232
West Tony,11/23/16 3:39,19.09,2278107678769
Port James,2/7/16 12:25,40.07,7695306000262
Lake Brenda,8/3/16 2:55,28.66,9852716564731
Rodriguezview,4/13/16 15:37,42.79,3463916031617
New Jessicamouth,6/26/16 9:05,26.17,1455925680803
North Tara,6/6/16 1:12,42.16,4291626115971
Paulfort,8/26/16 19:52,26.99,5563290424550
Port James,1/11/16 23:27,39.66,7936265883399
New Brandonborough,9/24/16 5:27,46.86,7317308291126
West Pamelaborough,1/27/16 0:09,49.48,4491450664304
New Jessicamouth,10/1/16 17:03,19.72,2110231519290
Floresberg,6/13/16 3:18,35.33,1134742931687
Lake Brenda,7/14/16 19:37,33.61,6644364498185
Sarahview,1/1/16 6:02,32.92,1488051243765
Jasonfort,10/4/16 12:19,12.46,5645987335032
Campbellport,2/1/16 21:28,40.34,2656304167956
New Samanthaside,4/23/16 6:36,30.86,7624846176540
Tiffanyton,7/12/16 10:50,26.13,283064332960
Port Alexandria,3/16/16 12:26,13.32,6677577128884
New Lynn,3/23/16 18:39,27.2,2019066981961
New Samanthaside,11/26/16 0:34,48.8,4428266158994
New Cindyborough,3/20/16 19:51,13.52,9380132596512
Port James,1/10/16 23:39,32.32,4224453478049
Sarahview,7/19/16 19:09,25.19,4384430571337
West Paulport,9/28/16 15:40,43.63,3170172661044
New Brandonborough,9/8/16 6:20,37.15,7658679118958
Webstertown,2/6/16 9:12,28.23,702835367463
West Paulport,9/24/16 16:31,40.24,1968625958382
New Samanthaside,7/27/16 10:11,31.22,1798463538022
West Pamelaborough,7/4/16 2:16,20.09,341374146346
Port Michelleview,7/17/16 4:14,31.4,869277210068
Jasonfort,9/14/16 0:49,22.68,835998423056
Webstertown,6/2/16 21:04,37.6,1674787439453
Carrollbury,5/20/16 6:12,35.33,73368831241
South Gracechester,1/11/16 3:37,26.3,5217396245723
Port Guytown,6/25/16 10:47,48.36,7519400494096
Kyleton,4/5/16 10:57,16.34,4121350835817
East Cherylfurt,8/2/16 14:26,36.94,6776337445619
West Tony,4/10/16 11:36,36.47,7938082066689
Campbellport,1/5/16 14:05,25.05,8330216959048
West Paulport,2/11/16 3:33,33.09,6208173207781
West Paulport,10/15/16 4:14,36.91,9561001153382
Rodriguezview,7/20/16 18:34,43.14,261330967924
Johnland,1/3/16 6:46,19.42,5724461259511
Port Alexandria,4/9/16 5:03,17.17,1182627408427
West Tony,4/23/16 3:04,34.79,7350107524576
Port Michelleview,9/26/16 6:06,28.09,9606165132450
Thomastown,11/2/16 10:05,43.53,3942768576779
Kyleton,10/2/16 3:27,22.79,3573102810268
Rodriguezview,11/8/16 18:32,26.39,1854986904642
Carrollbury,3/21/16 17:31,20.26,7948046018548
Lake Brenda,11/22/16 20:33,42.33,6290601114327
New Brandonborough,8/1/16 10:57,16.47,1764852710232
Anitamouth,9/21/16 12:36,46.36,2181536008161
New Lynn,11/23/16 21:46,22.68,3431339613147
Webstertown,3/6/16 7:35,27.52,5049883151602
Jeffreyton,9/12/16 21:04,43.5,3487138650210
New Michelleberg,4/26/16 2:49,18.74,3755005483286
Kyleton,1/28/16 1:49,38.78,6964075287091
New Brandonborough,10/1/16 20:47,33.72,133676763525
Thomastown,7/18/16 22:41,32.03,8197237848207
Port Michelleview,6/20/16 16:18,35.97,484374812788
Port Alexandria,11/25/16 3:09,12.79,8578192374831
New Samanthaside,6/22/16 13:59,21.23,21811557354
East Cherylfurt,3/17/16 3:20,20.09,2485910526235
Campbellport,10/6/16 8:51,46.45,3136041776028
Jasonfort,7/20/16 22:23,34.42,9789644708374
Port James,5/16/16 2:53,46.22,9521469665490
East Jenniferchester,2/5/16 6:13,48.65,5250780994425
Rodriguezview,3/20/16 20:58,35.14,4838062062713
West Tony,1/12/16 5:13,48.54,6180779872542
West Paulport,3/8/16 10:13,24.14,1514547278000
Rodriguezview,4/17/16 21:46,45.95,8886162688001
East Cherylfurt,4/15/16 23:16,20.2,1769004341074
Clarkstad,5/13/16 0:04,30.18,9738777396613
Johnland,8/9/16 23:50,37.69,2152364951219
Johnland,5/29/16 6:19,17.89,5603488284457
Thomastown,9/26/16 4:13,33.38,71844197683
Port Jose,10/17/16 5:13,22.91,2631055354107
Conwaymouth,6/7/16 9:41,34.14,6462345985192
East Jenniferchester,2/12/16 23:17,49.09,8688039069193
New Samanthaside,7/25/16 17:46,24.1,6795310658129
East Jenniferchester,4/9/16 8:41,27.93,5734600760396
Port Jose,7/6/16 4:26,19.83,4118480450720
Port Jose,1/15/16 10:56,25.69,9396761759280
East Jenniferchester,7/20/16 14:28,30.19,9300889800311
Campbellport,11/30/16 16:00,20.34,7519948223028
Port James,5/7/16 22:05,21.35,7332778837759
East Cherylfurt,5/2/16 5:19,31.67,5635483838274
Paulfort,5/27/16 17:21,22.46,3683589224028
Floresberg,3/29/16 2:26,34.4,9522434420717
Port Michelleview,3/14/16 13:45,22.59,5415302656162
Paulfort,2/11/16 21:34,16.38,3941639526493
South Gracechester,7/26/16 11:37,23.7,3535775421714
South Shannonborough,5/8/16 12:58,41.16,5064663629522
Conwaymouth,4/29/16 12:06,46.07,345847571901
Port Jose,6/8/16 17:34,38.22,6828086363215
Carrollbury,8/20/16 11:20,46.67,4786094151694
South Shannonborough,11/25/16 4:39,12.3,3179319025978
Thomastown,8/8/16 22:55,17.93,9682751210580
Lake Brenda,11/14/16 5:23,23.08,3681321669021
Port James,1/4/16 18:16,37.63,2362248064700
Sarahview,1/18/16 7:08,44.94,9864579115814
New Samanthaside,4/14/16 8:50,20.27,7799256342745
New Brandonborough,9/8/16 7:31,15.51,5501234786005
New Brandonborough,3/1/16 9:19,23.21,1349520687919
New Cindyborough,4/21/16 3:10,41.04,3003882770358
West Tony,2/18/16 19:47,38,3360615463971
Webstertown,2/1/16 10:46,15.05,4097005965560
Jeffreyton,2/23/16 11:48,32.52,161301672621
Rodriguezview,1/17/16 3:28,24.09,9630657622549
Clarkstad,8/8/16 20:18,32.14,8348145560532
Sarahview,6/1/16 14:38,47.71,5422487851312
New Samanthaside,2/15/16 1:27,28.39,9183374328787
Port James,9/18/16 19:32,47.44,6345934618193
South Shannonborough,11/12/16 15:53,14.63,9782158167835
South Jennifer,8/10/16 16:05,38.07,8330517990191
New Michelleberg,8/11/16 20:26,12.57,8955073597969
Jasonfort,12/4/16 15:42,19.35,6265163938186
Williamchester,5/10/16 16:35,36.07,4922838323136
New Lynn,10/16/16 2:01,35.17,2419386883523
West Pamelaborough,11/2/16 14:44,46.46,3050127413075
Thomastown,3/6/16 0:37,16.55,4353717248965
Kyleton,11/25/16 2:05,12.37,8626841117800
Tiffanyton,2/5/16 13:27,12.58,9108926058196
Floresberg,3/10/16 17:33,24.86,5223533152533
Port James,1/7/16 3:59,19.35,6666174578710
Port Alexandria,9/24/16 11:54,37.57,1793904500347
Johnland,8/28/16 4:49,26.09,9089007149111
Rodriguezview,3/14/16 14:31,26.91,4912118363884
New Cindyborough,7/5/16 14:06,41.4,8247236750916
Rodriguezview,11/17/16 11:30,23.71,3592487444943
Tiffanyton,10/25/16 14:38,31.86,2725298681394
Tiffanyton,1/18/16 7:12,30.51,4094127044562
Tiffanyton,10/15/16 3:14,35.81,8313302680453
South Shannonborough,7/4/16 23:28,16.44,6493200750587
Port Alexandria,8/10/16 12:16,31.75,11622863980
Anitamouth,3/3/16 13:56,40.85,3932716370818
Williamchester,5/22/16 4:15,25.91,4677896988123
New Michelleberg,2/22/16 7:48,32.15,7613749224588
West Tony,9/30/16 14:44,35.83,5762664174132
Port James,2/21/16 17:23,44.61,5827549120908
Port Michelleview,11/1/16 4:02,46.47,8823569388950
East Cherylfurt,3/27/16 15:05,43.78,2425201866909
Carrollbury,9/20/16 11:00,44.22,6459562305940
Conwaymouth,11/24/16 2:48,45.62,2517980089836
Port James,7/23/16 18:11,49.68,225521001828
South Shannonborough,2/8/16 20:41,27.11,6356688344771
New Jessicamouth,9/21/16 6:44,48.04,110306836705
East Cherylfurt,9/30/16 4:50,27.26,4041208907070
Williamchester,5/16/16 12:38,48.47,6529898720226
North Tracyfort,1/27/16 20:06,33.6,123346812875
Floresberg,5/3/16 2:41,27.14,888255520135
Campbellport,7/27/16 23:38,31.53,5666350540501
Thomastown,9/10/16 12:37,44.88,9639371208688
Paulfort,4/16/16 8:05,13.7,748289041023
East Cherylfurt,10/8/16 18:59,45.34,1975964580532
South Jennifer,10/5/16 18:42,30.99,3125036468369
Port Michelleview,8/13/16 23:22,27.05,3012620164458
North Tracyfort,11/18/16 13:54,29.4,7150798445286
Lake Brenda,3/18/16 18:41,17.22,586661635473
Thomastown,4/13/16 13:57,44.08,100417176739
Port Alexandria,10/30/16 11:03,14.44,4823477354201
Port Jose,10/12/16 21:24,36.71,2041011376515
Floresberg,11/29/16 16:25,20.97,1614840729060
Port Guytown,4/8/16 3:57,29.64,6262857384885
Martinmouth,5/17/16 22:41,24.07,4713008941201
East Cherylfurt,11/30/16 11:34,29.88,3015887259301
Port James,7/2/16 17:07,33.05,1962459203120
Kyleton,4/4/16 21:50,20.28,5584542899445
New Samanthaside,4/21/16 22:08,29.73,3735529800837
New Michelleberg,9/30/16 1:07,14.81,3554336501696
Port James,3/12/16 6:41,49.32,2251646720854
Rodriguezview,10/1/16 11:30,21.63,3494730789132
West Tony,1/5/16 8:35,15.72,9708629466047
North Tracyfort,5/24/16 20:17,13.67,4453084700766
Port James,7/31/16 2:04,43.77,2243875350940
Paulfort,8/20/16 13:30,29.74,3568075122975
Williamchester,8/21/16 22:39,41.25,9414595182903
East Jenniferchester,10/27/16 19:36,19.58,6240346383717
Port Guytown,2/15/16 5:39,30.42,2348070460699
Sarahview,10/16/16 1:15,45.78,5014267265657
Kyleton,3/5/16 20:14,48.12,6497008376154
Thomastown,8/25/16 23:01,27.56,3202709169249
Rodriguezview,3/14/16 21:17,42.48,4800994452962
Webstertown,5/22/16 13:29,40.77,208804190853
Port James,8/30/16 14:21,37.25,3317696509821
South Gracechester,9/8/16 6:53,23.25,7522667629
East Cherylfurt,4/5/16 9:38,33.16,4788395142159
West Evan,11/24/16 4:36,49.85,9119405187566
Webstertown,9/18/16 2:17,24.01,1837558931703
South Jennifer,3/26/16 7:26,31.29,9689974905231
Lake Brenda,8/6/16 2:22,49.37,8053437881027
New Michelleberg,11/11/16 8:38,19.47,3105353614687
Lake Brenda,1/18/16 7:43,12.6,3115166356407
Port Jose,8/22/16 5:55,36.32,5724387750895
West Evan,11/27/16 8:12,22.68,3217602360785
New Jessicamouth,5/27/16 18:12,34.64,3429718443072
East Jenniferchester,11/30/16 7:07,25.89,1282665257671
East Cherylfurt,10/20/16 2:48,25.35,7467234030037
New Michelleberg,9/15/16 12:57,15.08,6317456118314
West Pamelaborough,11/15/16 6:34,19.93,8874522344506
Tiffanyton,4/20/16 13:59,25.68,3052223959419
West Tony,11/21/16 1:55,40.4,8416261507066
Thomastown,8/13/16 15:11,19.87,1695880499571
Carrollbury,10/27/16 0:24,34.9,8699745721565
Carrollbury,5/24/16 3:40,47.88,1288226293003
Port Michelleview,6/19/16 23:29,21.46,9495212592725
East Jenniferchester,5/6/16 20:54,43.27,6363912312277
New Lynn,1/12/16 7:52,33.29,7480332909340
Port Guytown,6/11/16 16:12,18.55,1828189802982
Campbellport,9/16/16 9:30,41.36,2325853295846
Port Michelleview,7/8/16 4:37,21.88,3783066220076
Port Michelleview,3/30/16 0:47,29.29,4238697212550
Tiffanyton,7/23/16 16:54,22.19,6914513061639
Thomastown,5/25/16 5:24,34.31,7340244821782
New Samanthaside,7/11/16 10:25,41.34,2083682275483
Webstertown,9/23/16 4:54,24.22,4813531433508
Thomastown,8/24/16 11:15,19.52,3323125819577
Thomastown,1/4/16 8:16,41.6,4288093292601
Port James,6/15/16 8:18,31.1,8363935047666
Port James,7/15/16 15:34,33.5,7476222765363
Clarkstad,11/11/16 13:40,21.89,6278532840157
South Jennifer,9/4/16 2:07,46.04,8294973100382
Tiffanyton,1/1/16 20:44,26.45,5291896526193
South Shannonborough,3/4/16 23:04,37.28,2414712340510
New Cindyborough,5/9/16 17:03,33.1,5001830916139
Port James,9/14/16 18:28,12.45,1179558562502
Clarkstad,6/5/16 17:26,41.99,918971160640
New Cindyborough,3/24/16 2:06,42.86,3595976475749
New Brandonborough,1/8/16 3:46,19.27,3170004856303
Campbellport,10/21/16 18:00,41.07,4760258667191
North Tracyfort,3/3/16 8:13,23.21,6002446501978
New Samanthaside,7/3/16 11:52,28.49,8879091414520
Carrollbury,3/20/16 0:10,24.36,7992828891256
Sarahview,5/3/16 1:13,45.86,1119895390369
Martinmouth,5/25/16 14:23,41.13,8387195416611
North Tracyfort,6/24/16 17:18,21.92,1332876355342
Sarahview,11/24/16 3:57,33.69,2500365382349
Port Guytown,1/9/16 11:21,37.1,325900627097
Sarahview,10/22/16 8:19,31.69,8383104648159
South Gracechester,2/15/16 0:38,21.87,4879359439375
New Jessicamouth,7/20/16 4:52,43.96,2648125330121
West Tony,4/19/16 4:44,33.67,2466282970147
New Samanthaside,4/24/16 5:27,49.59,2441127691517
New Lynn,4/11/16 4:08,19.03,4318701941000
